databas,skolnivå,dataset,år,uttag,format,url
siris,Grundskolan,32-Kostnader per kommun,2012,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/EXCEL/2012-1.xlsx
siris,Grundskolan,32-Kostnader per kommun,2009,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/EXCEL/2009-1.xlsx
siris,Grundskolan,32-Kostnader per kommun,2002,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/EXCEL/2002-1.xlsx
siris,Grundskolan,32-Kostnader per kommun,2018,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/EXCEL/2018-1.xlsx
siris,Grundskolan,32-Kostnader per kommun,2007,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/EXCEL/2007-1.xlsx
siris,Grundskolan,32-Kostnader per kommun,2017,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/EXCEL/2017-1.xlsx
siris,Grundskolan,32-Kostnader per kommun,2008,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/EXCEL/2008-1.xlsx
siris,Grundskolan,32-Kostnader per kommun,2003,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/EXCEL/2003-1.xlsx
siris,Grundskolan,32-Kostnader per kommun,2011,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/EXCEL/2011-1.xlsx
siris,Grundskolan,32-Kostnader per kommun,2004,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/EXCEL/2004-1.xlsx
siris,Grundskolan,32-Kostnader per kommun,2014,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/EXCEL/2014-1.xlsx
siris,Grundskolan,32-Kostnader per kommun,2016,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/EXCEL/2016-1.xlsx
siris,Grundskolan,32-Kostnader per kommun,2006,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/EXCEL/2006-1.xlsx
siris,Grundskolan,32-Kostnader per kommun,2015,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/XML/2015-1.xml
siris,Grundskolan,32-Kostnader per kommun,2007,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/XML/2007-1.xml
siris,Grundskolan,32-Kostnader per kommun,2004,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/XML/2004-1.xml
siris,Grundskolan,32-Kostnader per kommun,2018,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/XML/2018-1.xml
siris,Grundskolan,32-Kostnader per kommun,2008,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/XML/2008-1.xml
siris,Grundskolan,32-Kostnader per kommun,2006,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/XML/2006-1.xml
siris,Grundskolan,32-Kostnader per kommun,2014,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/XML/2014-1.xml
siris,Grundskolan,32-Kostnader per kommun,2016,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/XML/2016-1.xml
siris,Grundskolan,32-Kostnader per kommun,2009,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/XML/2009-1.xml
siris,Grundskolan,32-Kostnader per kommun,2011,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/XML/2011-1.xml
siris,Grundskolan,32-Kostnader per kommun,2010,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/XML/2010-1.xml
siris,Grundskolan,32-Kostnader per kommun,2013,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/XML/2013-1.xml
siris,Grundskolan,32-Kostnader per kommun,2012,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/XML/2012-1.xml
siris,Grundskolan,32-Kostnader per kommun,2005,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/XML/2005-1.xml
siris,Grundskolan,32-Kostnader per kommun,2003,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/XML/2003-1.xml
siris,Grundskolan,32-Kostnader per kommun,2017,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/XML/2017-1.xml
siris,Grundskolan,32-Kostnader per kommun,2002,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/XML/2002-1.xml
siris,Grundskolan,32-Kostnader per kommun,2017,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/CSV/2017-1.csv
siris,Grundskolan,32-Kostnader per kommun,2014,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/CSV/2014-1.csv
siris,Grundskolan,32-Kostnader per kommun,2007,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/CSV/2007-1.csv
siris,Grundskolan,32-Kostnader per kommun,2002,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/CSV/2002-1.csv
siris,Grundskolan,32-Kostnader per kommun,2011,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/CSV/2011-1.csv
siris,Grundskolan,32-Kostnader per kommun,2005,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/CSV/2005-1.csv
siris,Grundskolan,32-Kostnader per kommun,2008,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/CSV/2008-1.csv
siris,Grundskolan,32-Kostnader per kommun,2009,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/CSV/2009-1.csv
siris,Grundskolan,32-Kostnader per kommun,2013,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/CSV/2013-1.csv
siris,Grundskolan,32-Kostnader per kommun,2012,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/CSV/2012-1.csv
siris,Grundskolan,32-Kostnader per kommun,2015,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/CSV/2015-1.csv
siris,Grundskolan,32-Kostnader per kommun,2006,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/CSV/2006-1.csv
siris,Grundskolan,32-Kostnader per kommun,2016,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/CSV/2016-1.csv
siris,Grundskolan,32-Kostnader per kommun,2003,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/CSV/2003-1.csv
siris,Grundskolan,32-Kostnader per kommun,2004,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/CSV/2004-1.csv
siris,Grundskolan,32-Kostnader per kommun,2010,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/CSV/2010-1.csv
siris,Grundskolan,32-Kostnader per kommun,2018,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/32-Kostnader%20per%20kommun/CSV/2018-1.csv
siris,Grundskolan,"182-Personalstatistik med lärarlegitimation och behörighet per ämne, åk 4-6",2015,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/182-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20per%20%C3%A4mne%2C%20%C3%A5k%204-6/EXCEL/2015-1.xlsx
siris,Grundskolan,"182-Personalstatistik med lärarlegitimation och behörighet per ämne, åk 4-6",2018,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/182-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20per%20%C3%A4mne%2C%20%C3%A5k%204-6/EXCEL/2018-1.xlsx
siris,Grundskolan,"182-Personalstatistik med lärarlegitimation och behörighet per ämne, åk 4-6",2019,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/182-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20per%20%C3%A4mne%2C%20%C3%A5k%204-6/EXCEL/2019-1.xlsx
siris,Grundskolan,"182-Personalstatistik med lärarlegitimation och behörighet per ämne, åk 4-6",2017,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/182-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20per%20%C3%A4mne%2C%20%C3%A5k%204-6/EXCEL/2017-1.xlsx
siris,Grundskolan,"182-Personalstatistik med lärarlegitimation och behörighet per ämne, åk 4-6",2014,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/182-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20per%20%C3%A4mne%2C%20%C3%A5k%204-6/EXCEL/2014-1.xlsx
siris,Grundskolan,"182-Personalstatistik med lärarlegitimation och behörighet per ämne, åk 4-6",2016,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/182-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20per%20%C3%A4mne%2C%20%C3%A5k%204-6/EXCEL/2016-1.xlsx
siris,Grundskolan,"182-Personalstatistik med lärarlegitimation och behörighet per ämne, åk 4-6",2014,2,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/182-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20per%20%C3%A4mne%2C%20%C3%A5k%204-6/EXCEL/2014-2.xlsx
siris,Grundskolan,"182-Personalstatistik med lärarlegitimation och behörighet per ämne, åk 4-6",2019,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/182-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20per%20%C3%A4mne%2C%20%C3%A5k%204-6/XML/2019-1.xml
siris,Grundskolan,"182-Personalstatistik med lärarlegitimation och behörighet per ämne, åk 4-6",2015,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/182-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20per%20%C3%A4mne%2C%20%C3%A5k%204-6/XML/2015-1.xml
siris,Grundskolan,"182-Personalstatistik med lärarlegitimation och behörighet per ämne, åk 4-6",2018,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/182-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20per%20%C3%A4mne%2C%20%C3%A5k%204-6/XML/2018-1.xml
siris,Grundskolan,"182-Personalstatistik med lärarlegitimation och behörighet per ämne, åk 4-6",2014,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/182-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20per%20%C3%A4mne%2C%20%C3%A5k%204-6/XML/2014-1.xml
siris,Grundskolan,"182-Personalstatistik med lärarlegitimation och behörighet per ämne, åk 4-6",2016,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/182-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20per%20%C3%A4mne%2C%20%C3%A5k%204-6/XML/2016-1.xml
siris,Grundskolan,"182-Personalstatistik med lärarlegitimation och behörighet per ämne, åk 4-6",2014,2,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/182-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20per%20%C3%A4mne%2C%20%C3%A5k%204-6/XML/2014-2.xml
siris,Grundskolan,"182-Personalstatistik med lärarlegitimation och behörighet per ämne, åk 4-6",2017,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/182-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20per%20%C3%A4mne%2C%20%C3%A5k%204-6/XML/2017-1.xml
siris,Grundskolan,"182-Personalstatistik med lärarlegitimation och behörighet per ämne, åk 4-6",2017,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/182-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20per%20%C3%A4mne%2C%20%C3%A5k%204-6/CSV/2017-1.csv
siris,Grundskolan,"182-Personalstatistik med lärarlegitimation och behörighet per ämne, åk 4-6",2014,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/182-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20per%20%C3%A4mne%2C%20%C3%A5k%204-6/CSV/2014-1.csv
siris,Grundskolan,"182-Personalstatistik med lärarlegitimation och behörighet per ämne, åk 4-6",2014,2,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/182-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20per%20%C3%A4mne%2C%20%C3%A5k%204-6/CSV/2014-2.csv
siris,Grundskolan,"182-Personalstatistik med lärarlegitimation och behörighet per ämne, åk 4-6",2019,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/182-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20per%20%C3%A4mne%2C%20%C3%A5k%204-6/CSV/2019-1.csv
siris,Grundskolan,"182-Personalstatistik med lärarlegitimation och behörighet per ämne, åk 4-6",2015,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/182-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20per%20%C3%A4mne%2C%20%C3%A5k%204-6/CSV/2015-1.csv
siris,Grundskolan,"182-Personalstatistik med lärarlegitimation och behörighet per ämne, åk 4-6",2016,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/182-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20per%20%C3%A4mne%2C%20%C3%A5k%204-6/CSV/2016-1.csv
siris,Grundskolan,"182-Personalstatistik med lärarlegitimation och behörighet per ämne, åk 4-6",2018,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/182-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20per%20%C3%A4mne%2C%20%C3%A5k%204-6/CSV/2018-1.csv
siris,Grundskolan,16-Personalstatistik,1999,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/EXCEL/1999-1.xlsx
siris,Grundskolan,16-Personalstatistik,2010,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/EXCEL/2010-1.xlsx
siris,Grundskolan,16-Personalstatistik,2013,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/EXCEL/2013-1.xlsx
siris,Grundskolan,16-Personalstatistik,2015,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/EXCEL/2015-1.xlsx
siris,Grundskolan,16-Personalstatistik,2005,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/EXCEL/2005-1.xlsx
siris,Grundskolan,16-Personalstatistik,2012,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/EXCEL/2012-1.xlsx
siris,Grundskolan,16-Personalstatistik,2009,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/EXCEL/2009-1.xlsx
siris,Grundskolan,16-Personalstatistik,2002,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/EXCEL/2002-1.xlsx
siris,Grundskolan,16-Personalstatistik,2018,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/EXCEL/2018-1.xlsx
siris,Grundskolan,16-Personalstatistik,2000,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/EXCEL/2000-1.xlsx
siris,Grundskolan,16-Personalstatistik,2019,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/EXCEL/2019-1.xlsx
siris,Grundskolan,16-Personalstatistik,2007,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/EXCEL/2007-1.xlsx
siris,Grundskolan,16-Personalstatistik,2017,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/EXCEL/2017-1.xlsx
siris,Grundskolan,16-Personalstatistik,2001,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/EXCEL/2001-1.xlsx
siris,Grundskolan,16-Personalstatistik,2008,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/EXCEL/2008-1.xlsx
siris,Grundskolan,16-Personalstatistik,2003,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/EXCEL/2003-1.xlsx
siris,Grundskolan,16-Personalstatistik,2011,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/EXCEL/2011-1.xlsx
siris,Grundskolan,16-Personalstatistik,2004,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/EXCEL/2004-1.xlsx
siris,Grundskolan,16-Personalstatistik,2014,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/EXCEL/2014-1.xlsx
siris,Grundskolan,16-Personalstatistik,2016,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/EXCEL/2016-1.xlsx
siris,Grundskolan,16-Personalstatistik,2006,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/EXCEL/2006-1.xlsx
siris,Grundskolan,16-Personalstatistik,2019,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/XML/2019-1.xml
siris,Grundskolan,16-Personalstatistik,2015,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/XML/2015-1.xml
siris,Grundskolan,16-Personalstatistik,2007,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/XML/2007-1.xml
siris,Grundskolan,16-Personalstatistik,2004,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/XML/2004-1.xml
siris,Grundskolan,16-Personalstatistik,1999,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/XML/1999-1.xml
siris,Grundskolan,16-Personalstatistik,2018,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/XML/2018-1.xml
siris,Grundskolan,16-Personalstatistik,2008,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/XML/2008-1.xml
siris,Grundskolan,16-Personalstatistik,2001,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/XML/2001-1.xml
siris,Grundskolan,16-Personalstatistik,2006,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/XML/2006-1.xml
siris,Grundskolan,16-Personalstatistik,2014,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/XML/2014-1.xml
siris,Grundskolan,16-Personalstatistik,2016,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/XML/2016-1.xml
siris,Grundskolan,16-Personalstatistik,2009,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/XML/2009-1.xml
siris,Grundskolan,16-Personalstatistik,2011,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/XML/2011-1.xml
siris,Grundskolan,16-Personalstatistik,2010,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/XML/2010-1.xml
siris,Grundskolan,16-Personalstatistik,2013,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/XML/2013-1.xml
siris,Grundskolan,16-Personalstatistik,2012,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/XML/2012-1.xml
siris,Grundskolan,16-Personalstatistik,2005,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/XML/2005-1.xml
siris,Grundskolan,16-Personalstatistik,2003,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/XML/2003-1.xml
siris,Grundskolan,16-Personalstatistik,2017,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/XML/2017-1.xml
siris,Grundskolan,16-Personalstatistik,2002,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/XML/2002-1.xml
siris,Grundskolan,16-Personalstatistik,2000,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/XML/2000-1.xml
siris,Grundskolan,16-Personalstatistik,2001,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/CSV/2001-1.csv
siris,Grundskolan,16-Personalstatistik,2017,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/CSV/2017-1.csv
siris,Grundskolan,16-Personalstatistik,2014,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/CSV/2014-1.csv
siris,Grundskolan,16-Personalstatistik,2007,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/CSV/2007-1.csv
siris,Grundskolan,16-Personalstatistik,2002,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/CSV/2002-1.csv
siris,Grundskolan,16-Personalstatistik,2011,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/CSV/2011-1.csv
siris,Grundskolan,16-Personalstatistik,2019,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/CSV/2019-1.csv
siris,Grundskolan,16-Personalstatistik,2000,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/CSV/2000-1.csv
siris,Grundskolan,16-Personalstatistik,2005,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/CSV/2005-1.csv
siris,Grundskolan,16-Personalstatistik,2008,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/CSV/2008-1.csv
siris,Grundskolan,16-Personalstatistik,2009,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/CSV/2009-1.csv
siris,Grundskolan,16-Personalstatistik,2013,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/CSV/2013-1.csv
siris,Grundskolan,16-Personalstatistik,2012,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/CSV/2012-1.csv
siris,Grundskolan,16-Personalstatistik,2015,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/CSV/2015-1.csv
siris,Grundskolan,16-Personalstatistik,2006,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/CSV/2006-1.csv
siris,Grundskolan,16-Personalstatistik,2016,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/CSV/2016-1.csv
siris,Grundskolan,16-Personalstatistik,2003,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/CSV/2003-1.csv
siris,Grundskolan,16-Personalstatistik,2004,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/CSV/2004-1.csv
